-0.00111111111 	101000
-0.00333333333 	101000
-0.00555555556 	101000
-0.00777777778 	101000
-0.01 	101000
-0.0122222222 	101000
-0.0144444444 	101000
-0.0166666667 	101000
-0.0188888889 	101000
-0.0211111111 	101000
-0.0233333333 	101000
-0.0255555556 	101000
-0.0277777778 	101000
-0.03 	101000
-0.0322222222 	101000
-0.0344444444 	101000
-0.0366666667 	101000
-0.0388888889 	101000
-0.0411111111 	101000
-0.0433333333 	101000
-0.0455555556 	101000
-0.0477777778 	101000
-0.05 	101000
-0.0522222222 	101000
-0.0544444444 	101000
-0.0566666667 	101000
-0.0588888889 	101000
-0.0611111111 	101000
-0.0633333333 	101000
-0.0655555556 	101000
-0.0677777778 	101000
-0.07 	101000
-0.0722222222 	101000
-0.0744444444 	101000
-0.0766666667 	101000
-0.0788888889 	101000
-0.0811111111 	101000
-0.0833333333 	101000
-0.0855555556 	101000
-0.0877777778 	101000
-0.09 	101000
-0.0922222222 	101000
-0.0944444444 	101000
-0.0966666667 	101000
-0.0988888889 	101000
-0.101111111 	101000
-0.103333333 	101000
-0.105555556 	101000
-0.107777778 	101000
-0.11 	101000
-0.112222222 	101000
-0.114444444 	101000
-0.116666667 	101000
-0.118888889 	101000
-0.121111111 	101000
-0.123333333 	101000
-0.125555556 	101000
-0.127777778 	101000
-0.13 	101000
-0.132222222 	101000
-0.134444444 	101000
-0.136666667 	101000
-0.138888889 	101000
-0.141111111 	101000
-0.143333333 	101000
-0.145555556 	101000
-0.147777778 	101000
-0.15 	101000
-0.152222222 	101000
-0.154444444 	101000
-0.156666667 	101000
-0.158888889 	101000
-0.161111111 	101000
-0.163333333 	101000
-0.165555556 	101000
-0.167777778 	101000
-0.17 	101000
-0.172222222 	101000
-0.174444444 	101000
-0.176666667 	101000
-0.178888889 	101000
-0.181111111 	101000
-0.183333333 	101000
-0.185555556 	101000
-0.187777778 	101000
-0.19 	101000
-0.192222222 	101000
-0.194444444 	101000
-0.196666667 	101000
-0.198888889 	101000
-0.201111111 	101000
-0.203333333 	101000
-0.205555556 	101000
-0.207777778 	101000
-0.21 	101000
-0.212222222 	101000
-0.214444444 	101000
-0.216666667 	101000
-0.218888889 	101000
-0.221111111 	101000
-0.223333333 	101000
-0.225555556 	101000
-0.227777778 	101000
-0.23 	101000
-0.232222222 	101000
-0.234444444 	101000
-0.236666667 	101000
-0.238888889 	101000
-0.241111111 	101000
-0.243333333 	101000
-0.245555556 	101000
-0.247777778 	101000
-0.25 	101000
-0.252222222 	101000
-0.254444444 	101000
-0.256666667 	101000
-0.258888889 	101000
-0.261111111 	101000
-0.263333333 	101000
-0.265555556 	101000
-0.267777778 	101000
-0.27 	101000
-0.272222222 	101000
-0.274444444 	101000
-0.276666667 	101000
-0.278888889 	101000
-0.281111111 	101000
-0.283333333 	101000
-0.285555556 	101000
-0.287777778 	101000
-0.29 	101000
-0.292222222 	101000
-0.294444444 	101000
-0.296666667 	101000
