0.00777777778 	81970.9795
0.00555555556 	81248.4591
0.00333333333 	80036.1173
0.00111111111 	77760.4384
-0.00111111111 	75246.0836
-0.00333333333 	75454.49
-0.00555555556 	74988.8569
-0.00777777778 	74914.5073
-0.01 	75114.3059
-0.0122222222 	75309.9022
-0.0144444444 	75517.3992
-0.0166666667 	75795.4957
-0.0188888889 	76138.3296
-0.0211111111 	76503.6742
-0.0233333333 	76862.4942
-0.0255555556 	77199.3651
-0.0277777778 	77502.2065
-0.03 	77765.2913
-0.0322222222 	77989.7407
-0.0344444444 	78178.1934
-0.0366666667 	78330.8553
-0.0388888889 	78449.223
-0.0411111111 	78537.7482
-0.0433333333 	78600.8608
-0.0455555556 	78642.2659
-0.0477777778 	78665.1626
-0.05 	78672.3318
-0.0522222222 	78666.1724
-0.0544444444 	78648.7395
-0.0566666667 	78621.7857
-0.0588888889 	78586.7994
-0.0611111111 	78545.0432
-0.0633333333 	78497.5873
-0.0655555556 	78445.34
-0.0677777778 	78389.0727
-0.07 	78329.4423
-0.0722222222 	78267.0099
-0.0744444444 	78202.2556
-0.0766666667 	78135.5905
-0.0788888889 	78067.3669
-0.0811111111 	77997.8862
-0.0833333333 	77927.4055
-0.0855555556 	77856.1426
-0.0877777778 	77784.2804
-0.09 	77711.9707
-0.0922222222 	77639.3372
-0.0944444444 	77566.4784
-0.0966666667 	77493.4685
-0.0988888889 	77420.3578
-0.101111111 	77347.176
-0.103333333 	77273.948
-0.105555556 	77200.6943
-0.107777778 	77127.4197
-0.11 	77054.1175
-0.112222222 	76980.7841
-0.114444444 	76907.4221
-0.116666667 	76834.0358
-0.118888889 	76760.6286
-0.121111111 	76687.2015
-0.123333333 	76613.7539
-0.125555556 	76540.2848
-0.127777778 	76466.7931
-0.13 	76393.2779
-0.132222222 	76319.7382
-0.134444444 	76246.1733
-0.136666667 	76172.5829
-0.138888889 	76098.9668
-0.141111111 	76025.325
-0.143333333 	75951.6577
-0.145555556 	75877.9655
-0.147777778 	75804.2489
-0.15 	75730.5087
-0.152222222 	75656.7456
-0.154444444 	75582.9604
-0.156666667 	75509.1539
-0.158888889 	75435.3272
-0.161111111 	75361.4812
-0.163333333 	75287.6166
-0.165555556 	75213.7346
-0.167777778 	75139.836
-0.17 	75065.9217
-0.172222222 	74991.9925
-0.174444444 	74918.0493
-0.176666667 	74844.0928
-0.178888889 	74770.1239
-0.181111111 	74696.1432
-0.183333333 	74622.1515
-0.185555556 	74548.1493
-0.187777778 	74474.1373
-0.19 	74400.1163
-0.192222222 	74326.0866
-0.194444444 	74252.0488
-0.196666667 	74178.0035
-0.198888889 	74103.9511
-0.201111111 	74029.892
-0.203333333 	73955.8266
-0.205555556 	73881.7554
-0.207777778 	73807.6788
-0.21 	73733.5972
-0.212222222 	73659.5108
-0.214444444 	73585.4199
-0.216666667 	73511.3248
-0.218888889 	73437.2259
-0.221111111 	73363.1233
-0.223333333 	73289.0173
-0.225555556 	73214.9081
-0.227777778 	73140.7958
-0.23 	73066.6807
-0.232222222 	72992.563
-0.234444444 	72918.4428
-0.236666667 	72844.3204
-0.238888889 	72770.1959
-0.241111111 	72696.0693
-0.243333333 	72621.9409
-0.245555556 	72547.8106
-0.247777778 	72473.6788
-0.25 	72399.5453
-0.252222222 	72325.4104
-0.254444444 	72251.2742
-0.256666667 	72177.1367
-0.258888889 	72102.998
-0.261111111 	72028.8582
-0.263333333 	71954.7174
-0.265555556 	71880.5757
-0.267777778 	71806.433
-0.27 	71732.2895
-0.272222222 	71658.1453
-0.274444444 	71584.0003
-0.276666667 	71509.8545
-0.278888889 	71435.7082
-0.281111111 	71361.5612
-0.283333333 	71287.4137
-0.285555556 	71213.2657
-0.287777778 	71139.1171
-0.29 	71064.9681
-0.292222222 	70990.8186
-0.294444444 	70916.6688
-0.296666667 	70842.5186
