0.00777777778 	82767.8451
0.00555555556 	82302.8634
0.00333333333 	81508.7863
0.00111111111 	79970.7214
-0.00111111111 	78229.4929
-0.00333333333 	78416.9859
-0.00555555556 	78471.0305
-0.00777777778 	78508.4043
-0.01 	78739.1564
-0.0122222222 	79028.4559
-0.0144444444 	79299.8115
-0.0166666667 	79543.2833
-0.0188888889 	79757.2872
-0.0211111111 	79935.2746
-0.0233333333 	80071.9524
-0.0255555556 	80170.4005
-0.0277777778 	80236.4026
-0.03 	80275.2419
-0.0322222222 	80291.4876
-0.0344444444 	80289.1221
-0.0366666667 	80271.5968
-0.0388888889 	80241.8729
-0.0411111111 	80202.4653
-0.0433333333 	80155.4862
-0.0455555556 	80102.6844
-0.0477777778 	80045.4796
-0.05 	79984.9965
-0.0522222222 	79922.1013
-0.0544444444 	79857.4424
-0.0566666667 	79791.4918
-0.0588888889 	79724.5817
-0.0611111111 	79656.937
-0.0633333333 	79588.6995
-0.0655555556 	79519.9469
-0.0677777778 	79450.7241
-0.07 	79381.0665
-0.0722222222 	79311.0095
-0.0744444444 	79240.589
-0.0766666667 	79169.8357
-0.0788888889 	79098.774
-0.0811111111 	79027.4245
-0.0833333333 	78955.8065
-0.0855555556 	78883.9373
-0.0877777778 	78811.8333
-0.09 	78739.5096
-0.0922222222 	78666.9807
-0.0944444444 	78594.2603
-0.0966666667 	78521.3609
-0.0988888889 	78448.2947
-0.101111111 	78375.0729
-0.103333333 	78301.706
-0.105555556 	78228.2039
-0.107777778 	78154.5758
-0.11 	78080.8304
-0.112222222 	78006.9757
-0.114444444 	77933.0192
-0.116666667 	77858.9678
-0.118888889 	77784.8281
-0.121111111 	77710.6062
-0.123333333 	77636.3076
-0.125555556 	77561.9376
-0.127777778 	77487.5012
-0.13 	77413.0027
-0.132222222 	77338.4465
-0.134444444 	77263.8364
-0.136666667 	77189.1763
-0.138888889 	77114.4695
-0.141111111 	77039.7191
-0.143333333 	76964.9281
-0.145555556 	76890.0993
-0.147777778 	76815.2352
-0.15 	76740.3383
-0.152222222 	76665.4106
-0.154444444 	76590.4544
-0.156666667 	76515.4715
-0.158888889 	76440.4637
-0.161111111 	76365.4327
-0.163333333 	76290.38
-0.165555556 	76215.3071
-0.167777778 	76140.2153
-0.17 	76065.1058
-0.172222222 	75989.9801
-0.174444444 	75914.839
-0.176666667 	75839.6836
-0.178888889 	75764.5149
-0.181111111 	75689.3336
-0.183333333 	75614.1407
-0.185555556 	75538.937
-0.187777778 	75463.723
-0.19 	75388.4996
-0.192222222 	75313.2672
-0.194444444 	75238.0266
-0.196666667 	75162.7783
-0.198888889 	75087.5227
-0.201111111 	75012.2603
-0.203333333 	74936.9915
-0.205555556 	74861.7169
-0.207777778 	74786.4366
-0.21 	74711.1512
-0.212222222 	74635.861
-0.214444444 	74560.5663
-0.216666667 	74485.2673
-0.218888889 	74409.9644
-0.221111111 	74334.6577
-0.223333333 	74259.3476
-0.225555556 	74184.0342
-0.227777778 	74108.7178
-0.23 	74033.3984
-0.232222222 	73958.0763
-0.234444444 	73882.7516
-0.236666667 	73807.4246
-0.238888889 	73732.0954
-0.241111111 	73656.764
-0.243333333 	73581.4306
-0.245555556 	73506.0954
-0.247777778 	73430.7584
-0.25 	73355.4198
-0.252222222 	73280.0796
-0.254444444 	73204.738
-0.256666667 	73129.3951
-0.258888889 	73054.0509
-0.261111111 	72978.7056
-0.263333333 	72903.3591
-0.265555556 	72828.0116
-0.267777778 	72752.663
-0.27 	72677.3136
-0.272222222 	72601.9633
-0.274444444 	72526.612
-0.276666667 	72451.2599
-0.278888889 	72375.9072
-0.281111111 	72300.5538
-0.283333333 	72225.1996
-0.285555556 	72149.8447
-0.287777778 	72074.4892
-0.29 	71999.1331
-0.292222222 	71923.7766
-0.294444444 	71848.4195
-0.296666667 	71773.0618
