0.00777777778 	1
0.00555555556 	1
0.00333333333 	1
0.00111111111 	1
-0.00111111111 	1
-0.00333333333 	1
-0.00555555556 	1
-0.00777777778 	1
-0.01 	1
-0.0122222222 	1
-0.0144444444 	1
-0.0166666667 	1
-0.0188888889 	1
-0.0211111111 	1
-0.0233333333 	1
-0.0255555556 	1
-0.0277777778 	1
-0.03 	1
-0.0322222222 	1
-0.0344444444 	1
-0.0366666667 	1
-0.0388888889 	1
-0.0411111111 	1
-0.0433333333 	1
-0.0455555556 	1
-0.0477777778 	1
-0.05 	1
-0.0522222222 	1
-0.0544444444 	1
-0.0566666667 	1
-0.0588888889 	1
-0.0611111111 	1
-0.0633333333 	1
-0.0655555556 	1
-0.0677777778 	1
-0.07 	1
-0.0722222222 	1
-0.0744444444 	1
-0.0766666667 	1
-0.0788888889 	1
-0.0811111111 	1
-0.0833333333 	1
-0.0855555556 	1
-0.0877777778 	1
-0.09 	1
-0.0922222222 	1
-0.0944444444 	1
-0.0966666667 	1
-0.0988888889 	1
-0.101111111 	1
-0.103333333 	1
-0.105555556 	1
-0.107777778 	1
-0.11 	1
-0.112222222 	1
-0.114444444 	1
-0.116666667 	1
-0.118888889 	1
-0.121111111 	1
-0.123333333 	1
-0.125555556 	1
-0.127777778 	1
-0.13 	1
-0.132222222 	1
-0.134444444 	1
-0.136666667 	1
-0.138888889 	1
-0.141111111 	1
-0.143333333 	1
-0.145555556 	1
-0.147777778 	1
-0.15 	1
-0.152222222 	1
-0.154444444 	1
-0.156666667 	1
-0.158888889 	1
-0.161111111 	1
-0.163333333 	1
-0.165555556 	1
-0.167777778 	1
-0.17 	1
-0.172222222 	1
-0.174444444 	1
-0.176666667 	1
-0.178888889 	1
-0.181111111 	1
-0.183333333 	1
-0.185555556 	1
-0.187777778 	1
-0.19 	1
-0.192222222 	1
-0.194444444 	1
-0.196666667 	1
-0.198888889 	1
-0.201111111 	1
-0.203333333 	1
-0.205555556 	1
-0.207777778 	1
-0.21 	1
-0.212222222 	1
-0.214444444 	1
-0.216666667 	1
-0.218888889 	1
-0.221111111 	1
-0.223333333 	1
-0.225555556 	1
-0.227777778 	1
-0.23 	1
-0.232222222 	1
-0.234444444 	1
-0.236666667 	1
-0.238888889 	1
-0.241111111 	1
-0.243333333 	1
-0.245555556 	1
-0.247777778 	1
-0.25 	1
-0.252222222 	1
-0.254444444 	1
-0.256666667 	1
-0.258888889 	1
-0.261111111 	1
-0.263333333 	1
-0.265555556 	1
-0.267777778 	1
-0.27 	1
-0.272222222 	1
-0.274444444 	1
-0.276666667 	1
-0.278888889 	1
-0.281111111 	1
-0.283333333 	1
-0.285555556 	1
-0.287777778 	1
-0.29 	1
-0.292222222 	1
-0.294444444 	1
-0.296666667 	1
